0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.049082,4.216370,4.399776,4.807402,5.086899,4.216370,4.399776,4.422166,4.724509,4.988877,5.370243,4.807402,5.086899,4.988877,5.370243,5.497474,5.946261,0.628539,1.088662,1.474055,2.036700,2.739740,3.265986,1.832491,2.309401,2.266231,2.880329,3.235604,3.849002,3.142697,3.610684,3.413843,4.000000,4.121608,4.745368,3.583226,3.691833,3.823256,4.073401,4.466611,4.807402,3.975232,4.216370,4.192881,4.554200,4.786813,5.221040,4.724509,5.047919,4.909049,5.333333,5.425136,5.912949,0.628539,1.088662,1.832491,2.309401,3.142697,3.610684,1.474055,2.036700,2.266231,2.880329,3.413843,4.000000,2.739740,3.265986,3.235604,3.849002,4.121608,4.745368,3.583226,3.691833,3.975232,4.216370,4.724509,5.047919,3.823256,4.073401,4.192881,4.554200,4.909049,5.333333,4.466611,4.807402,4.786813,5.221040,5.425136,5.912949
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.049082,4.000000,4.121608,4.216370,4.597369,4.807402,4.121608,4.216370,4.192881,4.422166,4.661373,4.988877,4.597369,4.807402,4.661373,4.988877,5.086899,5.497474,1.088662,1.257079,1.333333,1.832491,2.434322,2.948111,2.036700,2.393407,2.177324,2.739740,2.981424,3.583226,3.265986,3.664983,3.355482,3.899984,3.925227,4.532462,3.173968,3.235604,3.265986,3.499559,3.849002,4.192881,3.610684,3.823256,3.691833,4.049082,4.216370,4.661373,4.422166,4.724509,4.488669,4.909049,4.929127,5.425136,1.088662,1.257079,2.036700,2.393407,3.265986,3.664983,1.333333,1.832491,2.177324,2.739740,3.355482,3.899984,2.434322,2.948111,2.981424,3.583226,3.925227,4.532462,3.173968,3.235604,3.610684,3.823256,4.422166,4.724509,3.265986,3.499559,3.691833,4.049082,4.488669,4.909049,3.849002,4.192881,4.216370,4.661373,4.929127,5.425136
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.216370,4.121608,4.000000,4.049082,4.216370,4.399776,4.422166,4.466611,4.216370,4.399776,4.422166,4.724509,4.988877,5.144816,4.807402,5.086899,4.988877,5.370243,1.474055,1.333333,0.628539,1.088662,1.474055,2.036700,2.266231,2.434322,1.832491,2.309401,2.266231,2.880329,3.413843,3.691833,3.142697,3.610684,3.413843,4.000000,3.823256,3.771236,3.583226,3.691833,3.823256,4.073401,4.192881,4.286067,3.975232,4.216370,4.192881,4.554200,4.909049,5.106278,4.724509,5.047919,4.909049,5.333333,1.832491,2.036700,2.514157,2.880329,3.583226,4.000000,2.266231,2.666667,2.845833,3.355482,3.823256,4.354648,3.235604,3.691833,3.664983,4.216370,4.466611,5.047919,2.266231,2.434322,2.845833,3.173968,3.823256,4.216370,2.629369,2.981424,3.142697,3.610684,4.049082,4.554200,3.499559,3.925227,3.899984,4.422166,4.661373,5.221040
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.399776,4.216370,4.049082,4.000000,4.121608,4.216370,4.466611,4.422166,4.121608,4.216370,4.192881,4.422166,4.909049,4.988877,4.597369,4.807402,4.661373,4.988877,2.036700,1.832491,1.088662,1.257079,1.333333,1.832491,2.666667,2.739740,2.036700,2.393407,2.177324,2.739740,3.691833,3.899984,3.265986,3.664983,3.355482,3.899984,3.610684,3.499559,3.173968,3.235604,3.265986,3.499559,4.000000,4.049082,3.610684,3.823256,3.691833,4.049082,4.745368,4.909049,4.422166,4.724509,4.488669,4.909049,2.309401,2.393407,2.880329,3.142697,3.849002,4.192881,2.434322,2.739740,2.981424,3.413843,3.925227,4.399776,3.173968,3.583226,3.610684,4.121608,4.422166,4.969040,1.885618,1.987616,2.553139,2.845833,3.610684,3.975232,2.036700,2.393407,2.666667,3.142697,3.691833,4.192881,2.880329,3.325918,3.355482,3.899984,4.216370,4.786813
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.807402,4.597369,4.216370,4.121608,4.000000,4.049082,4.988877,4.909049,4.422166,4.466611,4.216370,4.399776,5.497474,5.533289,4.988877,5.144816,4.807402,5.086899,2.739740,2.434322,1.474055,1.333333,0.628539,1.088662,3.235604,3.173968,2.266231,2.434322,1.832491,2.309401,4.121608,4.216370,3.413843,3.691833,3.142697,3.610684,4.466611,4.286067,3.823256,3.771236,3.583226,3.691833,4.786813,4.745368,4.192881,4.286067,3.975232,4.216370,5.425136,5.497474,4.909049,5.106278,4.724509,5.047919,3.142697,3.265986,3.583226,3.849002,4.399776,4.745368,3.413843,3.691833,3.823256,4.216370,4.597369,5.047919,4.121608,4.488669,4.466611,4.929127,5.144816,5.656854,0.993808,1.333333,1.987616,2.434322,3.235604,3.691833,1.662959,2.177324,2.393407,2.981424,3.499559,4.073401,2.845833,3.355482,3.325918,3.925227,4.192881,4.807402
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.086899,4.807402,4.399776,4.216370,4.049082,4.000000,5.144816,4.988877,4.466611,4.422166,4.121608,4.216370,5.533289,5.497474,4.909049,4.988877,4.597369,4.807402,3.265986,2.948111,2.036700,1.832491,1.088662,1.257079,3.691833,3.583226,2.666667,2.739740,2.036700,2.393407,4.488669,4.532462,3.691833,3.899984,3.265986,3.664983,4.422166,4.192881,3.610684,3.499559,3.173968,3.235604,4.745368,4.661373,4.000000,4.049082,3.610684,3.823256,5.388603,5.425136,4.745368,4.909049,4.422166,4.724509,3.610684,3.664983,4.000000,4.192881,4.745368,5.028315,3.691833,3.899984,4.073401,4.399776,4.807402,5.202089,4.216370,4.532462,4.554200,4.969040,5.221040,5.691666,0.769800,0.993808,1.885618,2.266231,3.173968,3.583226,1.088662,1.662959,2.036700,2.629369,3.265986,3.823256,2.309401,2.845833,2.880329,3.499559,3.849002,4.466611
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.216370,4.121608,4.422166,4.466611,4.988877,5.144816,4.000000,4.049082,4.216370,4.399776,4.807402,5.086899,4.216370,4.399776,4.422166,4.724509,4.988877,5.370243,1.832491,2.036700,2.266231,2.666667,3.235604,3.691833,2.514157,2.880329,2.845833,3.355482,3.664983,4.216370,3.583226,4.000000,3.823256,4.354648,4.466611,5.047919,2.266231,2.434322,2.629369,2.981424,3.499559,3.925227,2.845833,3.173968,3.142697,3.610684,3.899984,4.422166,3.823256,4.216370,4.049082,4.554200,4.661373,5.221040,1.474055,1.333333,2.266231,2.434322,3.413843,3.691833,0.628539,1.088662,1.832491,2.309401,3.142697,3.610684,1.474055,2.036700,2.266231,2.880329,3.413843,4.000000,3.823256,3.771236,4.192881,4.286067,4.909049,5.106278,3.583226,3.691833,3.975232,4.216370,4.724509,5.047919,3.823256,4.073401,4.192881,4.554200,4.909049,5.333333
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.399776,4.216370,4.466611,4.422166,4.909049,4.988877,4.049082,4.000000,4.121608,4.216370,4.597369,4.807402,4.121608,4.216370,4.192881,4.422166,4.661373,4.988877,2.309401,2.393407,2.434322,2.739740,3.173968,3.583226,2.880329,3.142697,2.981424,3.413843,3.610684,4.121608,3.849002,4.192881,3.925227,4.399776,4.422166,4.969040,1.885618,1.987616,2.036700,2.393407,2.880329,3.325918,2.553139,2.845833,2.666667,3.142697,3.355482,3.899984,3.610684,3.975232,3.691833,4.192881,4.216370,4.786813,2.036700,1.832491,2.666667,2.739740,3.691833,3.899984,1.088662,1.257079,2.036700,2.393407,3.265986,3.664983,1.333333,1.832491,2.177324,2.739740,3.355482,3.899984,3.610684,3.499559,4.000000,4.049082,4.745368,4.909049,3.173968,3.235604,3.610684,3.823256,4.422166,4.724509,3.265986,3.499559,3.691833,4.049082,4.488669,4.909049
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.422166,4.192881,4.216370,4.121608,4.422166,4.466611,4.216370,4.121608,4.000000,4.049082,4.216370,4.399776,4.422166,4.466611,4.216370,4.399776,4.422166,4.724509,2.266231,2.177324,1.832491,2.036700,2.266231,2.666667,2.845833,2.981424,2.514157,2.880329,2.845833,3.355482,3.823256,4.073401,3.583226,4.000000,3.823256,4.354648,2.629369,2.553139,2.266231,2.434322,2.629369,2.981424,3.142697,3.265986,2.845833,3.173968,3.142697,3.610684,4.049082,4.286067,3.823256,4.216370,4.049082,4.554200,2.266231,2.177324,2.845833,2.981424,3.823256,4.073401,1.832491,2.036700,2.514157,2.880329,3.583226,4.000000,2.266231,2.666667,2.845833,3.355482,3.823256,4.354648,2.629369,2.553139,3.142697,3.265986,4.049082,4.286067,2.266231,2.434322,2.845833,3.173968,3.823256,4.216370,2.629369,2.981424,3.142697,3.610684,4.049082,4.554200
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.724509,4.422166,4.399776,4.216370,4.466611,4.422166,4.399776,4.216370,4.049082,4.000000,4.121608,4.216370,4.466611,4.422166,4.121608,4.216370,4.192881,4.422166,2.880329,2.739740,2.309401,2.393407,2.434322,2.739740,3.355482,3.413843,2.880329,3.142697,2.981424,3.413843,4.216370,4.399776,3.849002,4.192881,3.925227,4.399776,2.553139,2.393407,1.885618,1.987616,2.036700,2.393407,3.079201,3.142697,2.553139,2.845833,2.666667,3.142697,4.000000,4.192881,3.610684,3.975232,3.691833,4.192881,2.880329,2.739740,3.355482,3.413843,4.216370,4.399776,2.309401,2.393407,2.880329,3.142697,3.849002,4.192881,2.434322,2.739740,2.981424,3.413843,3.925227,4.399776,2.553139,2.393407,3.079201,3.142697,4.000000,4.192881,1.885618,1.987616,2.553139,2.845833,3.610684,3.975232,2.036700,2.393407,2.666667,3.142697,3.691833,4.192881
